views,likes,dislikes
11764124,221795,12023
600883,36743,245
1182049,4316,509
2521416,266829,1409
225492,1869,85
5929906,86656,5616
2919891,194783,5213
143304,5821,107
31256083,222527,11669
116706,1459,14
1378649,58533,253
1525322,24678,651
6035287,150458,3672
3660811,175662,2693
1314521,17394,284
7328135,177516,1282
9509466,470002,4544
24457494,115987,10503
1437845,60655,482
1978171,81163,4251
211281,12204,76
1260377,106184,842
17150262,244704,4179
382091,35900,343
470317,25250,298
1073752,44075,907
14548547,765921,3849
9236813,459925,6146
1715723,106467,3006
218474,1283,61
54815241,492876,16455
1457792,13930,832
14659095,397284,28341
1114283,75138,563
1817263,139563,1095
18468549,545285,54790
763661,16771,475
19835130,805626,13739
866071,30672,510
798794,48293,489
3316621,118720,13146
345651,13222,143
3799887,227170,3232
348508,13588,102
25044130,302831,6532
1925481,34809,615
3159031,318698,4501
2392625,116974,1569
1093788,17410,219
56283509,1801425,117154
417517,31428,274
686036,13440,229
8810578,405828,4327
680840,3912,592
498479,14117,325
800510,11005,829
11719000,164116,2673
2689065,115502,1475
679747,22983,840
2477250,164830,2875
2856584,45855,1264
922355,15973,196
348753,13379,237
5202907,129541,7908
1889389,90716,1005
407816,6220,250
6167969,88751,5730
1200831,16815,238
2084337,81696,5729
2220752,93091,3123
273631,3715,82
793413,20547,1426
3443155,157894,7011
1790939,90229,728
3948985,187605,2039
1718711,104238,787
138996,1517,40
1939040,16780,876
6326555,375503,7520
291440,4201,95
1292464,134608,456
1659731,16206,987
2984511,29326,918
2399335,76775,2653
1973091,15603,789
25122633,324257,11922
324174,4020,396
49999166,490628,23928
3857186,11461,539
18055055,281703,22181
47035677,1731612,135217
2311106,74142,696
1012437,39389,332
334317,9170,77
482868,17130,258
735032,9887,216
586924,34972,449
3677892,267390,2040
3673590,255824,7133
2838352,73551,2170
11317985,656922,11336
6332916,174492,4523
316661,3454,51
675701,6121,551
405727,21286,187
1708761,21681,1006
212156,7578,50
3247122,67539,1929
179344,2622,45
783380,12737,457
5724366,104761,2210
130705,4328,161
131628,4140,79
1122974,73115,1490
4502029,145588,11796
652123,9222,231
946778,34436,343
1709556,61266,955
2455766,97592,1518
6576894,54157,2930
1933547,95668,1129
9105833,241919,2942
338882,11177,165
5146849,242752,3159
7682401,238361,2227
893705,44508,925
3563679,295468,916
2341598,247693,4065
285888,19271,31
277573,14565,136
806570,93781,313
519926,34063,499
872017,28198,139
5616324,159085,2358
3480389,47066,1142
153267,14034,59
563154,13644,167
137057,20882,259
34906,164,10
1414140,56358,1764
204255,893,139
2144491,109919,1439
171307,1636,48
171007,6241,114
229319,1872,72
207742,2664,17
315936,21594,143
262647,13895,150
16197245,210424,7125
696538,4588,189
9074038,521335,1612
561048,31833,304
7424915,278049,5344
2256715,134847,1235
2636498,137603,5051
4568398,141026,3784
831015,36236,410
1093433,22300,700
230004,5877,96
830543,28143,577
2102786,62569,2668
383703,15025,2408
1080744,34754,784
3027654,58050,1273
553187,9635,203
1087735,37610,381
798471,7397,192
18826770,767705,11837
12128411,635044,4584
3776629,326606,4794
2314668,8819,1022
2247409,29500,744
713592,26632,740
130293,186,81
8289410,644094,5353
2085192,15066,2891
30398,451,40
293173,3813,56
2530845,189793,6562
1040809,13005,429
475687,68941,661
660259,14713,254
986067,30161,3673
377879,4960,228
838104,67564,2409
1801585,23967,1059
7293727,53985,898
448158,7108,200
98509,1993,328
2566679,271570,1681
1724971,101052,301
34672818,1368475,21564
1173598,18575,233
9181424,617121,24301
88975210,661494,36551
309223,12978,171
1096232,60042,629
356225,1848,129
19451067,789632,9536
523811,15107,389
672587,6706,372
13705332,595648,26342
408298,23104,323
251403,4086,145
5035673,111290,1298
5288682,241319,1516
641452,9383,148
5025029,262655,3462
1684372,48509,685
1736692,46540,463
897390,12217,337
2301470,89541,2848
442695,8487,2108
144910,4535,185
2758004,58076,1166
720862,17881,310
1838953,146281,750
139064,997,67
537127,13003,205
2831835,196339,2449
35645580,1088686,80616
351520,5715,1518
606877,30832,871
1801904,49574,895
1672702,18157,1039
1349778,18081,259
12978675,318222,5941
3718424,57416,1218
2548187,29074,909
695273,38040,195
408054,3059,188
5591977,618610,9951
1365720,48011,192
3728978,128914,545
979264,39286,396
624081,42160,486
182481,1992,74
1374526,26029,471
1013125,67800,483
2043289,117437,1028
2770335,39417,460
591005,51077,470
1163658,58203,191
1077185,9379,190
1531702,91790,989
2271545,185691,22892
824309,65099,618
1105405,47161,758
5269429,92105,3820
3057554,169654,2245
6435593,568783,7909
4406950,202619,2320
3471893,159644,1750
964631,56393,498
1107146,52964,525
588427,6640,116
1504570,35917,1379
5304629,597176,6330
4846909,138400,3505
3360740,108159,2130
1718888,139311,1151
1475629,27342,407
1587704,74776,790
2174491,75703,1884
86075,524,52
429238,26835,416
5802166,204840,1918
424921,34622,347
4999274,225382,3336
6842940,110425,2872
180459,6700,67
2673888,163406,2328
350216,16832,156
512353,76278,421
390136,20331,688
383501,5799,139
3295536,169078,2164
151365,1204,886
1114678,72264,2327
836794,73497,1302
751680,14393,452
1780823,88260,1612
237920,7993,123
2858330,581577,5960
3898473,46968,1285
3861890,148770,12086
8215157,682974,5320
1874931,128778,759
2054052,288790,3195
5929977,560763,2353
6566299,29999,1267
19700113,778566,36800
133149169,4560709,55336
1522859,29779,483
3037395,175310,5482
926152,17155,234
575167,9063,891
2450431,153726,3665
129850,4449,138
16591020,258321,10866
313594,4837,238
478332,3330,142
6281425,252204,3920
304568,2882,33
1183216,30349,396
1752548,74945,1229
1384079,72242,519
7123127,80076,4757
1458136,32401,996
11022235,412043,8234
2096298,52245,1253
1444748,67341,648
837778,20315,228
2186085,78335,693
406426,12524,104
1426867,28490,544
532451,24332,620
6830216,284037,6273
4226530,236095,2673
752015,88171,1316
1498828,17602,1223
2500485,178017,2391
2181420,44688,363
1287176,21413,359
227724,27993,154
5248503,724683,8307
21483494,397755,11834
1692925,36779,914
2860083,147284,1031
171135,7664,772
1040224,48501,496
3352052,45238,1677
3076442,96048,2754
4279777,277861,1735
396619,46537,1504
1294821,36870,295
19234547,1242698,32238
4347362,242420,3821
7607388,346222,5155
42471004,667887,238805
2139567,92363,795
826825,37400,493
1553196,93949,1118
3816775,206725,1145
41358966,626309,14228
31351265,743353,15391
1137831,13959,261
7248162,182794,1985
1171939,30623,517
241129,2046,845
1245240,31998,494
5945588,878650,6529
1642081,50171,550
634160,7524,157
1597968,16395,1078
867693,18398,390
210403,8553,383
4451319,93516,151981
940350,44656,1374
2135319,21028,726
1536272,29861,1598
1360711,71330,903
183711013,1676843,34813
600997,25382,301
14255999,249750,4561
7345351,137555,5037
1234018,89299,378
430044,15154,196
2791907,28074,3163
5189223,337659,5189
504346,23525,151
1110140,6046,255
23716550,1136917,54959
1488122,120586,2253
459669,10482,101
647651,10341,468
991940,36177,1052
783707,57131,1062
1240778,13104,577
1447213,95777,582
304073,15808,400
3956841,76094,2617
227692,1622,370
1740553,37144,792
14502302,476977,13205
99940,295,56
1790237,185031,3196
305958,2729,238
348507,6218,98
2646012,186980,3335
944612,47996,17190
850473,26741,204
145600,3494,72
3264868,188968,2158
571586,5404,185
184198,3908,832
19466445,628314,13380
811951,14753,346
2176895,148475,963
71460,752,28
3200289,72944,1239
364846,12368,306
1403979,66765,1027
1279950,16551,837
71569,7011,58
9075714,159641,8094
426552,16945,788
56239,4774,170
236779,13069,353
1041699,10412,576
118148,21181,76
3026237,190679,2315
49675407,2051842,20496
2988153,60030,589
948511,22405,369
82150,3031,227
462792,53690,229
202955,7771,1696
7069086,387485,2166
1774879,28566,580
4298196,139197,3117
42242397,568597,33142
333199,2167,77
438907,16198,184
2986822,207718,4269
1630759,40241,2300
771525,9493,315
3153450,177249,1093
6511021,103372,5126
7752386,289475,3139
786165,16878,315
70952041,3268303,141231
1898714,22542,632
575049,6831,204
1157232,71286,1666
2368009,36385,353
5081543,391265,10682
3887333,191012,3129
477831,2601,162
8950651,646544,11871
1551281,89468,642
410894,7307,122
7744291,138293,5238
63847767,3729315,89409
2241822,200874,5112
2655490,14983,4631
215130,4378,121
858908,55899,1630
152649,1312,44
6296497,65488,1567
10712989,357954,12172
1187885,76993,14929
665816,28285,896
2912490,145718,4545
295594,28574,176
2280132,23012,880
224676,2609,109
1378733,17379,758
2822488,15730,2530
346708,4281,178
2875522,33344,3156
7798484,557119,11234
1609690,84746,333
4071186,59924,11254
1216594,53768,548
6316104,119833,1944
464049,5694,285
3938383,201593,3925
208357,10681,163
319422,32925,195
431927,23525,469
417189,17902,502
4232177,10993,2665
451249,17320,303
805712,39765,326
421353,4277,92
558699,19931,385
24525781,361650,2932
103399,3380,93
1082616,13893,655
1014526,31893,565
747076,14394,284
417262,2600,136
1023053,74631,630
1509801,24977,1033
2004393,28308,959
815255,8798,1430
534873,22393,262
1177691,65509,1472
612553,3689,128
18705990,792586,45043
474499,6253,164
865349,77854,718
618383,16484,782
2033980,30263,679
1592075,51806,400
691246,12589,404
5107185,135529,1658
1498500,30964,705
938059,34787,474
857553,38541,222
206437,1643,84
1517578,63041,1505
782877,15563,813
2910342,92559,1610
584660,30843,628
18458527,65145,8910
1591554,131084,1365
112792,3525,69
3021110,99465,1411
32700049,480246,19392
577558,5588,76
43260617,372633,8965
466991,17898,824
1337321,96907,4526
17877125,246533,11261
13297029,308924,11212
348552,12684,102
243867,12117,152
146821,4246,32
578956,37983,346
2048090,66489,1036
1411675,33827,849
958111,54360,347
1071404,80868,335
4976387,64689,2829
870297,39281,1839
1701319,17042,456
1227137,13372,596
644229,8922,360
2129734,29296,544
536275,10548,1081
192717,16319,153
4485997,129041,3286
26683778,739898,9809
1213897,68594,316
549242,13692,206
508355,41427,417
10106246,183256,5640
3704287,170608,1431
321024,5509,172
4598484,95332,1723
1023721,49468,1455
535086,6266,876
511067,25834,819
4995706,208792,5914
114376,651,1274
2081714,19142,667
33455295,625815,14036
1116647,14908,728
6682842,643658,12816
701797,26319,959
1066960,33492,283
290133,13699,111
931705,10661,263
19518802,894818,7089
540127,50374,135
12189510,228231,4094
2889789,229755,3041
134021,3667,50
1723671,15129,717
10682188,141136,5187
38600,525,16
3272331,291780,3408
863582,10903,311
2780023,44477,1861
1579626,25721,655
6459688,404253,4215
267291,21778,412
120607,4612,40
2119484,25602,633
290584,24144,72
1045263,21038,1213
12618067,220918,6713
339772,15063,340
2308684,78728,3684
1291601,96561,403
3224444,133760,1877
1490170,54816,530
8967051,716214,2113
1023681,83403,1863
37615482,219725,5820
1156080,39057,982
667540,9324,218
8446737,202389,8302
4206196,64909,863
6662298,281648,5908
1165569,1885,926
4238442,216617,1454
769285,114416,720
226342,6805,340
8136887,186751,3496
1761201,77276,1169
4138455,80787,3478
409737,9022,308
74000,3181,67
776288,11875,505
1757346,17023,631
12489404,442323,26051
337213,23375,238
167294,1259,185
945530,11289,1087
2835229,53371,1092
107191736,713579,63796
367720,5924,88
156124698,935972,40270
2571845,10835,13964
4603086,116875,2500
761777,15164,233
1691457,45839,1416
1742432,107042,540
679294,14537,634
414387,3495,267
460811,20231,453
732291,29111,532
524633,38886,591
2690814,113575,290
11664887,1114527,19393
5311124,191524,5028
556946,4248,171
138837,1430,15
476217,11989,210
5210504,509248,8282
1414495,264209,2045
8749170,155417,5628
221000,9931,130
3456875,119374,1418
3473320,195406,12846
5573147,388936,5997
255086,9948,182
238800,12029,161
203732,12094,219
22194552,194863,4188
2204409,53040,826
483900,28239,215
204183,11744,84
2010215,36388,709
395420,5771,152
560365,7773,258
743810,9283,346
146062,4060,98
642478,18424,291
3970020,286138,8555
8531194,760683,5764
81996,3249,147
422996,10097,334
8203944,497946,4236
374411,24148,345
1537750,92313,714
7034167,372618,2249
499964,1309,15
2418665,152018,761
472345,15603,56
3369476,43381,3276
532692,3683,962
522321,22869,417
16084285,151917,33456
1865677,160467,1176
18109578,417220,1695
1856074,206430,5046
240499,2214,45
944459,7533,588
253710,4071,95
378456,29900,263
567361,21505,243
3429321,49087,1671
811625,39777,765
3154536,47489,1661
353744,2840,288
29060608,175220,3524
226880,2037,59
69122,1022,57
1421759,100882,2239
3377118,30152,1440
40508,4356,124
1362337,16962,811
784397,18971,493
677140,12294,355
43147571,1941233,105908
1080083,8235,366
207195,2389,212
647096,61333,541
369046,16844,174
1114517,44295,1943
315106,4866,129
49660,1221,123
3266201,64878,2258
384401,11692,250
4161473,32866,1315
1377632,67130,1129
465109,3334,404
638732230,20649409,467125
282053,2435,291
619980,32309,2653
726053,5977,194
1070176,14820,358
745249,34864,1936
1253163,39248,1185
1823711,74051,1100
502758,19229,400
647113,50031,602
919329,98369,798
2240068,123975,1184
4739748,484755,4066
141040,9001,95
313070,16714,194
361500,35228,295
437068,5468,131
1148737,123129,341
1103802,44940,413
1864662,60252,637
2553485,74805,1365
421475,1015,34
375420,1927,68
1686674,88484,1344
117386,5601,37
133950763,2695237,132573
284049,4189,101
173488,6983,96
1035675,41834,451
4437112,162714,2006
648164,23314,981
4833127,352073,2397
266604,12622,86
1586908,187062,1256
5922878,238969,2862
3887259,96023,4093
3233058,160780,3603
4037259,60495,1274
5819855,322436,5047
502677,32446,947
1133852,12867,537
814410,48513,260
5915118,191687,2585
97267,1838,67
21468651,223588,22609
154366,5258,89
13076269,2442603,8685
754249,10923,329
8044929,365972,4686
2762032,106226,1605
2012709,32362,2386
2363123,86305,576
33547789,1270773,26522
2989970,235709,2090
233495,13079,72
869756,45867,255
6633020,75918,6001
3504479,144936,2506
532862,9494,152
12322334,443448,10534
2657477,13534,723
2357027,9031,1658
2199648,83455,1361
1709572,70657,531
126657,9487,57
16683104,1539545,28456
5176573,44180,2434
9200387,208558,5833
133635,13892,230
915101,33245,935
2479695,175774,1002
48140,1056,81
44864980,496999,12470
150074,5166,732
2871010,12267,1339
950474,17996,5938
1169928,66293,557
110282,1763,147
4882783,140457,3757
7862296,143569,2439
3640351,51771,690
266290,8837,114
109610,5354,47
1173265,58277,1282
160360,1401,92
343387,38695,656
1281966,27097,1002
17437851,255088,19505
345001,18003,279
1486719,53202,1319
21076433,171235,3241
3879508,66581,2113
17714869,641788,14450
3561706,146374,2627
6888868,189653,3964
336924,5085,131
927198,22823,467
